transaction_id,item_id,item_quantity,item_total_price,payment_type_id,location_type_id,transaction_date
TXN_2947822,1,4,12.0,3,1,2023-10-27
TXN_5531712,8,2,3.0,1,0,2023-01-09
TXN_2148838,6,2,8.0,2,0,2023-08-05
TXN_1330506,3,3,3.0,3,0,2023-11-10
TXN_5898743,4,4,12.0,0,2,
TXN_8957369,5,4,20.0,3,0,2023-10-18
TXN_9340653,7,1,4.0,3,0,2023-10-19
TXN_2493446,6,1,4.0,1,2,2023-05-19
TXN_4538354,4,3,9.0,1,2,2023-04-21
TXN_7098730,1,2,6.0,3,0,2023-11-10
TXN_7533411,3,1,1.0,3,1,2023-11-09
TXN_2690314,8,5,7.5,1,1,2023-08-10
TXN_8171171,2,1,2.0,0,2,2023-05-13
TXN_3791639,0,4,12.0,3,0,
TXN_2968827,5,5,25.0,3,2,2023-09-14
TXN_4546375,5,1,5.0,2,0,2023-02-20
TXN_1387401,3,4,4.0,1,1,2023-10-19
TXN_6727029,8,2,3.0,0,2,2023-07-07
TXN_3917193,4,5,15.0,2,2,2023-11-17
TXN_8518516,6,4,16.0,0,0,2023-08-16
TXN_2062854,6,4,16.0,3,2,2023-12-01
TXN_4075863,7,3,12.0,1,2,2023-05-21
TXN_5624860,8,3,4.5,2,2,2023-08-22
TXN_4621665,7,5,20.0,0,0,2023-01-17
TXN_6669417,5,5,25.0,0,2,2023-01-03
TXN_7837381,6,5,20.0,0,2,2023-07-17
TXN_1725926,4,5,15.0,2,0,2023-12-23
TXN_3403173,5,1,5.0,0,0,2023-06-24
TXN_4186681,8,4,6.0,3,0,2023-05-24
TXN_4152036,0,2,6.0,1,0,
TXN_4059912,0,3,12.0,0,0,2023-04-21
TXN_3381656,1,5,15.0,1,2,2023-10-26
TXN_9956154,1,4,12.0,0,1,2023-05-11
TXN_7110444,5,4,20.0,1,0,2023-12-07
TXN_6250692,6,1,4.0,0,0,2023-09-01
TXN_1183995,5,5,25.0,3,2,2023-03-28
TXN_9452225,8,1,1.5,0,1,2023-02-26
TXN_9113574,2,4,8.0,0,1,2023-01-04
TXN_5813015,3,5,5.0,3,0,2023-10-07
TXN_3213035,7,4,16.0,0,1,2023-05-21
TXN_3789752,4,3,9.0,3,2,2023-12-16
TXN_7578769,6,5,20.0,3,2,2023-01-30
TXN_3515664,2,2,4.0,1,2,2023-09-25
TXN_6209258,4,1,3.0,2,0,2023-03-06
TXN_8594004,3,4,4.0,2,0,2023-02-25
TXN_6422433,6,5,20.0,3,2,2023-05-09
TXN_2865033,2,2,4.0,1,0,2023-08-03
TXN_5547519,5,4,20.0,0,1,2023-05-13
TXN_2392263,5,5,25.0,0,2,2023-02-08
TXN_3810451,4,4,12.0,0,0,
TXN_4669664,3,1,1.0,3,1,2023-12-21
TXN_9470612,1,3,9.0,0,2,2023-04-30
TXN_7507962,7,4,16.0,0,0,2023-06-22
TXN_1109715,1,1,3.0,0,1,2023-07-15
TXN_8320245,8,3,4.5,0,2,2023-04-09
TXN_5904646,7,1,4.0,0,0,2023-03-26
TXN_4498526,7,3,12.0,2,0,2023-06-20
TXN_2744907,5,2,10.0,3,0,
TXN_5209585,8,2,3.0,0,2,2023-08-12
TXN_2213556,2,1,2.0,1,1,2023-05-30
TXN_3826038,5,1,5.0,1,2,2023-10-20
TXN_7596587,8,3,4.5,2,0,2023-02-08
TXN_7380277,6,4,16.0,3,2,2023-04-24
TXN_1353479,7,4,16.0,1,0,2023-09-20
TXN_6054137,4,3,9.0,0,1,2023-05-09
TXN_7609853,6,1,4.0,3,1,2023-04-22
TXN_9266394,3,2,2.0,2,1,2023-07-12
TXN_5448157,3,3,3.0,2,0,2023-01-11
TXN_8298311,8,2,3.0,3,1,
TXN_6744866,8,4,6.0,0,2,
TXN_6152588,2,3,6.0,1,2,2023-11-21
TXN_6569656,3,5,5.0,1,0,2023-02-28
TXN_2156206,7,2,8.0,0,0,2023-02-04
TXN_3142258,5,4,20.0,0,2,2023-11-03
TXN_5739806,7,3,12.0,2,1,2023-09-18
TXN_9228978,2,5,10.0,3,1,2023-02-09
TXN_5897205,3,1,1.0,0,1,2023-06-10
TXN_1556652,1,5,15.0,3,0,2023-04-06
TXN_8608765,5,4,20.0,2,0,2023-09-02
TXN_8764825,7,3,12.0,1,0,
TXN_7353972,0,4,12.0,1,1,2023-02-02
TXN_1124753,5,4,20.0,3,1,2023-10-19
TXN_9410981,3,2,2.0,0,2,2023-02-07
TXN_9349962,0,4,16.0,0,1,
TXN_7611120,4,2,6.0,1,2,2023-03-30
TXN_2106959,6,5,20.0,3,0,2023-09-05
TXN_2237115,2,1,2.0,0,2,2023-01-13
TXN_6836137,1,4,12.0,0,1,2023-08-30
TXN_6316959,8,2,3.0,1,1,2023-11-10
TXN_2265984,3,5,5.0,2,2,2023-10-18
TXN_6352917,5,5,25.0,1,0,2023-05-05
TXN_9564123,1,4,12.0,2,0,2023-03-23
TXN_3946544,1,5,15.0,2,0,
TXN_1123138,5,1,5.0,1,1,2023-02-10
TXN_9212503,5,2,10.0,3,2,2023-10-08
TXN_1921262,6,2,8.0,0,0,2023-11-24
TXN_1259824,3,5,5.0,3,2,2023-04-29
TXN_6868049,4,5,15.0,3,0,
TXN_2806243,5,4,20.0,3,2,2023-01-14
TXN_9759896,8,4,6.0,0,0,2023-12-02
TXN_7560807,5,2,10.0,2,0,2023-04-16
TXN_3286932,3,1,1.0,3,2,2023-07-11
TXN_3481470,5,4,20.0,2,1,2023-12-24
TXN_9907327,5,2,10.0,2,0,2023-10-07
TXN_3469469,3,1,1.0,3,1,2023-10-25
TXN_2681833,3,3,3.0,3,1,2023-10-05
TXN_3179966,8,2,3.0,3,0,2023-05-27
TXN_9289174,1,4,12.0,3,1,2023-12-30
TXN_3629351,1,1,3.0,3,0,2023-07-21
TXN_3142836,1,2,6.0,1,0,2023-11-01
TXN_4998786,1,5,15.0,2,2,2023-10-25
TXN_7228816,5,1,5.0,0,1,2023-04-21
TXN_6904590,2,4,8.0,2,0,2023-02-19
TXN_2126408,3,3,3.0,1,2,2023-10-19
TXN_8664315,5,2,10.0,1,0,2023-08-14
TXN_8958593,4,5,15.0,3,1,2023-07-08
TXN_2383598,6,2,8.0,3,1,2023-09-19
TXN_2211685,7,1,4.0,2,1,2023-06-06
TXN_1503602,8,5,7.5,3,0,2023-12-16
TXN_2962976,4,0,0.0,0,0,2023-03-17
TXN_8716752,4,1,3.0,0,1,2023-12-05
TXN_4266787,4,4,12.0,2,2,2023-01-12
TXN_5933480,6,3,12.0,3,1,2023-09-04
TXN_8255965,4,2,6.0,0,1,2023-11-16
TXN_4364091,7,1,4.0,0,2,2023-04-14
TXN_9203920,0,4,12.0,0,2,2023-11-01
TXN_8964812,5,4,20.0,3,0,2023-10-14
TXN_6721531,8,4,6.0,0,1,2023-03-06
TXN_5447508,6,3,12.0,3,2,2023-06-28
TXN_5686113,6,5,20.0,3,1,2023-09-09
TXN_9239779,5,1,5.0,1,0,2023-01-09
TXN_9265319,5,3,15.0,1,0,2023-11-15
TXN_9265313,1,3,9.0,0,1,2023-10-01
TXN_3397609,7,2,8.0,3,1,2023-07-22
TXN_9347203,6,5,20.0,1,1,2023-04-15
TXN_2132186,5,1,5.0,2,0,2023-02-01
TXN_3383926,1,3,9.0,1,2,2023-07-08
TXN_6905718,5,5,25.0,2,1,2023-02-20
TXN_3130548,3,4,4.0,0,2,2023-08-21
TXN_9356512,5,3,15.0,2,0,2023-06-06
TXN_7993951,8,2,3.0,3,2,2023-12-14
TXN_6362093,2,3,6.0,0,0,2023-03-19
TXN_4876440,3,3,3.0,0,2,2023-07-01
TXN_9323513,1,3,9.0,0,2,2023-05-04
TXN_9097641,1,4,12.0,1,2,2023-12-16
TXN_1775884,4,4,12.0,1,0,2023-10-08
TXN_8536115,1,1,3.0,2,2,2023-07-11
TXN_8032010,8,1,1.5,1,0,2023-06-14
TXN_2915281,3,1,1.0,3,1,2023-07-01
TXN_3468006,7,3,12.0,2,2,2023-07-28
TXN_7604541,4,4,12.0,2,1,2023-04-16
TXN_7806146,1,3,9.0,3,1,2023-01-30
TXN_9238689,1,1,3.0,3,1,2023-03-09
TXN_2601689,5,4,20.0,3,2,2023-01-14
TXN_6428182,1,5,15.0,1,1,2023-11-10
TXN_6830557,2,3,6.0,3,2,2023-11-08
TXN_6371264,7,5,20.0,1,2,2023-02-27
TXN_4663299,0,4,16.0,3,1,2023-12-26
TXN_9236713,3,5,5.0,1,1,2023-09-13
TXN_1079239,7,1,4.0,0,2,2023-02-08
TXN_4690833,1,1,3.0,1,2,2023-05-23
TXN_7946489,4,1,3.0,1,2,2023-09-11
TXN_8661288,5,2,10.0,3,2,2023-01-27
TXN_7187207,2,5,10.0,1,0,2023-02-18
TXN_4679409,2,1,2.0,0,1,2023-03-25
TXN_2866147,4,2,6.0,0,2,2023-08-28
TXN_5637677,0,2,6.0,3,2,2023-08-24
TXN_7444541,5,2,10.0,1,0,2023-11-29
TXN_6046604,3,5,5.0,2,0,2023-06-29
TXN_6111710,5,3,15.0,2,1,2023-06-18
TXN_5476465,1,4,12.0,1,1,2023-06-23
TXN_1773873,5,5,25.0,2,2,2023-06-10
TXN_7688650,8,2,3.0,0,0,2023-10-26
TXN_4570711,6,4,16.0,2,1,2023-12-11
TXN_5242469,2,4,8.0,2,2,2023-04-01
TXN_2977414,1,4,12.0,0,0,2023-06-09
TXN_8938144,2,2,4.0,2,0,2023-01-27
TXN_6434414,2,1,2.0,3,2,2023-03-10
TXN_1655100,1,4,12.0,2,2,2023-12-20
TXN_1526864,7,3,12.0,3,1,2023-01-27
TXN_1279428,5,1,5.0,3,0,2023-03-02
TXN_9866728,4,1,3.0,1,1,2023-10-26
TXN_1706201,2,3,6.0,2,1,2023-08-23
TXN_2498488,7,2,8.0,3,2,2023-12-06
TXN_5387067,5,3,15.0,2,0,2023-06-11
TXN_4431179,6,3,12.0,3,2,2023-08-13
TXN_5051924,8,5,7.5,0,0,2023-05-23
TXN_9033890,5,1,5.0,0,2,2023-08-05
TXN_1777959,8,5,7.5,0,2,2023-10-18
TXN_3574059,1,1,3.0,0,0,2023-01-18
TXN_8386792,2,3,6.0,0,1,2023-10-05
TXN_2108894,6,4,16.0,2,1,2023-10-30
TXN_6347472,8,1,1.5,3,1,2023-03-22
TXN_8699110,5,3,15.0,0,2,2023-10-11
TXN_7188412,6,1,4.0,0,2,2023-08-08
TXN_6178152,8,5,7.5,0,0,2023-12-26
TXN_3477767,3,3,3.0,3,0,
TXN_8345723,6,1,4.0,3,2,2023-08-27
TXN_9989415,7,5,20.0,2,2,2023-05-26
TXN_4476634,8,2,3.0,2,0,2023-06-16
TXN_1932897,3,1,1.0,0,2,
TXN_2178964,8,4,6.0,1,2,2023-12-25
TXN_5213542,2,3,6.0,2,1,2023-08-21
TXN_7889745,6,4,16.0,0,0,2023-01-25
TXN_7020671,2,1,2.0,0,0,2023-09-01
TXN_8297135,0,2,8.0,0,0,2023-09-16
TXN_6581437,2,5,10.0,3,2,2023-10-23
TXN_1347965,3,5,5.0,0,1,2023-02-19
TXN_6128621,5,3,15.0,3,1,2023-11-10
TXN_5758199,2,4,8.0,2,0,2023-06-11
TXN_3145041,8,5,7.5,0,0,2023-09-23
TXN_9960577,6,1,4.0,1,0,2023-06-24
TXN_1349738,6,3,12.0,1,0,2023-03-26
TXN_4512118,2,2,4.0,3,2,2023-04-20
TXN_5763254,2,3,6.0,3,2,2023-09-15
TXN_8167279,5,5,25.0,0,1,
TXN_8696094,6,0,0.0,0,2,2023-05-14
TXN_8114990,4,1,3.0,0,0,2023-02-27
TXN_4961655,4,5,15.0,1,2,2023-05-06
TXN_5595352,4,1,3.0,1,1,2023-02-20
TXN_2070818,7,5,20.0,0,2,2023-06-05
TXN_1090854,3,3,3.0,2,1,2023-01-07
TXN_2004851,5,5,25.0,2,0,
TXN_1869814,8,1,1.5,3,2,2023-05-24
TXN_8296518,0,2,8.0,2,1,2023-02-08
TXN_6910915,8,4,6.0,3,2,2023-05-06
TXN_3183527,2,3,6.0,3,0,2023-10-26
TXN_6916047,2,2,4.0,3,1,
TXN_5787508,0,3,9.0,2,2,2023-07-23
TXN_2611960,6,3,12.0,2,0,2023-09-11
TXN_7923140,2,2,4.0,3,0,2023-04-02
TXN_5229169,4,2,6.0,2,2,2023-09-08
TXN_1018880,7,5,20.0,3,0,2023-07-15
TXN_4074732,5,3,15.0,2,0,2023-04-09
TXN_9409728,8,2,3.0,0,1,2023-03-06
TXN_5840223,8,4,6.0,1,0,2023-12-20
TXN_5576265,7,4,16.0,2,2,2023-04-08
TXN_7399897,0,4,12.0,0,2,2023-11-14
TXN_5098938,8,5,7.5,0,0,2023-05-06
TXN_6119823,8,2,3.0,0,2,2023-06-13
TXN_7308222,5,2,10.0,0,2,2023-03-09
TXN_5408625,3,5,5.0,1,0,2023-08-14
TXN_5969754,8,4,6.0,0,2,2023-01-29
TXN_5740553,5,5,25.0,0,1,2023-08-29
TXN_4809497,8,4,6.0,1,1,
TXN_2392934,2,2,4.0,0,1,2023-11-25
TXN_5728991,5,2,10.0,0,0,2023-01-01
TXN_7608816,0,3,9.0,3,1,2023-11-07
TXN_1046394,7,1,4.0,1,1,2023-04-29
TXN_3228823,8,5,7.5,0,0,2023-01-06
TXN_2269396,2,3,6.0,3,1,2023-10-26
TXN_9263967,3,3,3.0,2,1,2023-09-14
TXN_6540946,4,4,12.0,3,0,2023-10-08
TXN_2914088,5,5,25.0,1,1,2023-03-22
TXN_6571898,4,3,9.0,3,2,2023-02-02
TXN_7109358,5,5,25.0,3,0,2023-05-02
TXN_4498370,7,4,16.0,0,0,2023-07-24
TXN_4015710,4,4,12.0,1,0,2023-05-18
TXN_4600048,3,2,2.0,1,0,2023-10-30
TXN_2108486,4,4,12.0,3,2,2023-12-28
TXN_7019782,7,5,20.0,0,0,2023-10-16
TXN_5228270,4,3,9.0,0,2,2023-04-12
TXN_4387303,3,1,1.0,0,0,2023-06-27
TXN_4637016,5,3,15.0,2,1,
TXN_7786214,7,1,4.0,2,0,2023-11-25
TXN_9587884,8,2,3.0,0,0,2023-01-05
TXN_4625910,4,1,3.0,0,0,2023-01-17
TXN_8250731,3,2,2.0,1,0,2023-08-24
TXN_3605929,7,2,8.0,2,0,2023-04-26
TXN_4953450,3,4,4.0,0,1,2023-03-10
TXN_5315441,7,5,20.0,3,1,2023-10-31
TXN_9196322,3,4,4.0,3,1,2023-08-12
TXN_4009547,4,4,12.0,2,0,2023-05-13
TXN_3394710,6,1,4.0,3,1,2023-10-22
TXN_8354174,2,3,6.0,2,0,2023-12-29
TXN_5931292,0,2,8.0,2,1,2023-12-18
TXN_2109416,6,1,4.0,0,1,2023-09-21
TXN_8776606,5,4,20.0,3,2,2023-07-24
TXN_1063366,4,3,9.0,0,0,2023-03-20
TXN_2393500,4,1,3.0,2,1,2023-12-15
TXN_9738758,2,1,2.0,1,1,2023-12-31
TXN_7838465,6,3,12.0,2,2,2023-06-15
TXN_2447261,3,3,3.0,2,2,2023-10-15
TXN_6609947,0,3,9.0,3,1,2023-05-29
TXN_9036453,0,1,4.0,3,2,2023-02-08
TXN_2611990,3,3,3.0,3,2,2023-10-25
TXN_1460963,2,3,6.0,1,1,2023-02-10
TXN_1713128,7,3,12.0,2,0,2023-05-01
TXN_4501168,8,1,1.5,0,1,2023-06-28
TXN_2840323,8,4,6.0,2,0,2023-05-07
TXN_6691767,5,2,10.0,1,2,2023-02-05
TXN_7280191,2,3,6.0,0,2,2023-08-23
TXN_6932070,8,4,6.0,2,1,2023-06-10
TXN_3502743,0,5,20.0,0,0,2023-02-28
TXN_2815335,4,5,15.0,1,0,2023-03-30
TXN_4916272,8,3,4.5,0,0,2023-03-03
TXN_7940202,0,1,4.0,3,0,2023-07-23
TXN_5489408,3,1,1.0,0,1,2023-05-02
TXN_4640977,3,3,3.0,2,1,2023-02-11
TXN_8563346,2,3,6.0,2,0,2023-10-24
TXN_3172751,4,5,15.0,2,0,
TXN_7896721,1,3,9.0,2,2,2023-04-22
TXN_8973563,2,1,2.0,0,0,2023-10-08
TXN_4827371,5,2,10.0,0,2,2023-06-20
TXN_1559313,7,2,8.0,2,0,2023-12-02
TXN_7384923,6,2,8.0,0,2,2023-01-24
TXN_7906197,6,5,20.0,2,1,2023-01-02
TXN_9018535,3,2,2.0,3,2,2023-05-05
TXN_9103318,6,2,8.0,0,0,2023-11-13
TXN_8066743,8,3,4.5,1,2,2023-11-13
TXN_9658677,1,4,12.0,1,2,
TXN_8647575,8,2,3.0,1,0,2023-02-08
TXN_6376175,4,4,12.0,3,2,2023-02-24
TXN_9840274,6,5,20.0,0,2,2023-02-25
TXN_4912458,1,4,12.0,0,2,2023-06-12
TXN_7982985,3,1,1.0,2,0,2023-01-27
TXN_2855581,2,4,8.0,2,0,2023-10-23
TXN_7585348,1,3,9.0,2,2,2023-03-16
TXN_8249251,1,3,9.0,0,1,2023-01-01
TXN_4005014,6,1,4.0,3,2,2023-07-10
TXN_3106215,7,3,12.0,0,2,2023-04-15
TXN_4478185,1,2,6.0,1,1,2023-08-25
TXN_7815651,5,1,5.0,1,1,2023-01-16
TXN_3461209,4,4,12.0,2,1,2023-04-26
TXN_9498325,5,1,5.0,0,0,2023-04-04
TXN_1026827,3,4,4.0,3,1,2023-01-02
TXN_4479052,5,4,20.0,3,1,2023-12-05
TXN_7269513,5,3,15.0,1,0,2023-05-12
TXN_5134545,8,5,7.5,3,0,2023-10-17
TXN_7997144,4,4,12.0,2,0,2023-02-25
TXN_7315198,5,2,10.0,0,0,2023-09-23
TXN_4339682,5,5,25.0,0,1,2023-03-04
TXN_3363831,4,3,9.0,3,0,2023-05-10
TXN_5369555,4,4,12.0,1,2,2023-02-24
TXN_6208034,1,1,3.0,3,0,2023-08-29
TXN_8187656,8,4,6.0,2,2,2023-05-01
TXN_6463415,2,3,6.0,3,1,2023-04-12
TXN_1461895,4,5,15.0,0,0,2023-06-17
TXN_3197752,7,2,8.0,0,0,2023-03-10
TXN_3112175,2,4,8.0,1,0,2023-03-16
TXN_6439579,8,5,7.5,2,0,2023-03-23
TXN_4944121,2,2,4.0,0,0,2023-05-29
TXN_5590805,1,1,3.0,0,2,2023-01-25
TXN_4634772,4,3,9.0,2,1,2023-01-12
TXN_3519066,1,1,3.0,0,2,2023-11-08
TXN_8034156,6,1,4.0,1,1,2023-07-22
TXN_2163229,3,4,4.0,1,2,2023-12-21
TXN_4109764,4,3,9.0,2,0,2023-07-12
TXN_1343750,3,2,2.0,3,2,2023-02-15
TXN_6387964,8,5,7.5,3,0,2023-08-07
TXN_2743397,1,2,6.0,3,0,2023-10-03
TXN_8022689,8,1,1.5,1,2,2023-06-15
TXN_9392028,5,5,25.0,2,1,2023-01-13
TXN_3547825,3,3,3.0,0,2,2023-09-04
TXN_9101792,2,5,10.0,1,0,2023-06-13
TXN_3463928,8,4,6.0,2,1,2023-06-07
TXN_8503406,7,2,8.0,3,0,2023-02-15
TXN_1992966,7,5,20.0,0,1,2023-08-09
TXN_2179458,0,1,3.0,1,1,2023-10-23
TXN_5648512,0,4,12.0,0,2,2023-01-30
TXN_8689416,4,5,15.0,0,0,2023-03-19
TXN_1964555,7,2,8.0,3,0,2023-04-11
TXN_9402247,5,3,15.0,3,0,
TXN_8868960,5,5,25.0,0,0,
TXN_1794862,1,2,6.0,1,0,2023-07-16
TXN_5780615,7,3,12.0,1,0,2023-12-24
TXN_2416816,7,5,20.0,3,1,2023-10-19
TXN_8005682,2,2,4.0,2,0,2023-03-16
TXN_1778707,5,5,25.0,2,2,2023-03-26
TXN_9959813,6,4,16.0,3,0,2023-09-05
TXN_7675823,8,5,7.5,0,0,
TXN_3110343,8,5,7.5,3,2,2023-06-24
TXN_7913451,6,5,20.0,2,0,2023-12-05
TXN_1901729,1,2,6.0,0,2,2023-03-18
TXN_5934059,4,4,12.0,0,0,2023-09-26
TXN_8717428,5,3,15.0,3,0,
TXN_2098878,4,2,6.0,0,2,2023-08-19
TXN_9536472,4,5,15.0,0,0,2023-11-12
TXN_6696913,1,4,12.0,0,0,2023-10-22
TXN_9561832,0,3,12.0,3,0,2023-10-29
TXN_8888153,2,5,10.0,0,0,2023-12-16
TXN_3790025,0,1,4.0,1,0,2023-10-07
TXN_2820693,5,3,15.0,1,2,2023-05-05
TXN_5661147,1,1,3.0,0,2,2023-11-06
TXN_3746260,7,5,20.0,3,2,2023-08-26
TXN_7805035,7,3,12.0,0,1,2023-05-18
TXN_2058243,7,5,20.0,0,2,2023-03-19
TXN_5710748,5,1,5.0,0,0,2023-10-31
TXN_3725837,2,5,10.0,1,1,2023-10-22
TXN_5132327,7,5,20.0,1,0,2023-01-25
TXN_1575608,6,5,20.0,0,2,2023-01-05
TXN_4594922,5,2,10.0,2,2,2023-06-19
TXN_5163686,5,5,25.0,2,1,2023-05-29
TXN_5445318,3,1,1.0,3,0,2023-02-16
TXN_2391446,6,3,12.0,0,1,2023-12-06
TXN_2826603,5,2,10.0,3,2,2023-06-22
TXN_3489940,3,3,3.0,2,0,2023-12-15
TXN_2526667,0,3,9.0,3,1,2023-06-10
TXN_3760598,1,3,9.0,3,1,2023-10-24
TXN_7679707,8,1,1.5,2,1,2023-07-22
TXN_3831364,8,1,1.5,3,0,2023-03-03
TXN_5038513,3,2,2.0,3,2,2023-10-24
TXN_5007619,1,5,15.0,2,1,2023-07-05
TXN_5124870,8,1,1.5,3,0,2023-08-11
TXN_8229546,7,2,8.0,1,0,2023-10-16
TXN_3173923,3,2,2.0,3,0,2023-06-29
TXN_8460786,2,1,2.0,1,0,2023-05-17
TXN_7078232,0,5,15.0,3,2,2023-11-21
TXN_7833800,2,2,4.0,0,2,
TXN_9625287,4,2,6.0,1,1,2023-07-08
TXN_3135132,6,4,16.0,2,2,
TXN_4779440,3,1,1.0,0,0,2023-07-12
TXN_7337979,2,1,2.0,3,1,2023-05-27
TXN_1713098,7,4,16.0,0,0,2023-11-22
TXN_5325729,2,5,10.0,3,0,2023-05-04
TXN_5630457,7,1,4.0,2,2,2023-03-01
TXN_4167859,2,5,10.0,0,2,2023-08-17
TXN_4487966,4,3,9.0,1,1,2023-08-10
TXN_1122140,6,4,16.0,1,0,2023-06-19
TXN_7484682,4,1,3.0,1,0,2023-12-28
TXN_5182042,6,4,16.0,0,2,2023-02-25
TXN_4040989,6,1,4.0,0,0,2023-03-02
TXN_2190793,3,4,4.0,2,2,2023-07-29
TXN_3663712,8,4,6.0,3,2,2023-09-22
TXN_9140598,4,1,3.0,3,2,2023-07-10
TXN_5657259,8,2,3.0,0,1,2023-03-03
TXN_4316299,8,2,3.0,2,1,
TXN_5601300,2,2,4.0,3,0,2023-02-24
TXN_9904662,7,1,4.0,0,1,2023-11-19
TXN_3696194,5,2,10.0,2,1,2023-11-27
TXN_2964638,5,2,10.0,3,1,2023-09-28
TXN_8336656,5,5,25.0,1,2,2023-12-02
TXN_2024121,4,5,15.0,3,1,2023-11-06
TXN_6287890,8,5,7.5,2,2,2023-02-07
TXN_4712887,8,5,7.5,2,0,2023-01-04
TXN_4336892,3,2,2.0,0,1,2023-06-04
TXN_5447694,7,1,4.0,3,1,2023-11-18
TXN_2492058,7,5,20.0,1,0,2023-09-22
TXN_3439712,4,4,12.0,0,1,2023-04-04
TXN_5350401,6,2,8.0,3,1,2023-10-28
TXN_8999006,7,1,4.0,1,0,2023-02-07
TXN_8514689,4,5,15.0,0,0,2023-04-15
TXN_1866028,8,5,7.5,2,2,2023-06-12
TXN_8379141,5,1,5.0,0,1,2023-10-01
TXN_9152264,1,1,3.0,3,2,2023-03-15
TXN_2287941,3,1,1.0,0,0,2023-09-22
TXN_3794585,6,1,4.0,2,1,2023-02-10
TXN_3856427,4,4,12.0,0,1,2023-03-25
TXN_9890874,6,5,20.0,1,1,2023-09-02
TXN_3945716,8,2,3.0,0,0,2023-09-17
TXN_6254003,5,2,10.0,0,0,2023-11-02
TXN_3101575,2,2,4.0,0,2,2023-12-03
TXN_4874685,7,1,4.0,2,1,
TXN_6269119,0,2,6.0,3,2,2023-07-19
TXN_6024625,2,5,10.0,3,2,2023-09-13
TXN_7470910,5,2,10.0,1,1,2023-11-22
TXN_9911345,3,1,1.0,3,0,2023-04-14
TXN_1116119,7,4,16.0,3,1,2023-08-07
TXN_3471223,2,1,2.0,3,1,2023-10-08
TXN_4491072,7,4,16.0,2,0,2023-12-03
TXN_2053993,8,2,3.0,0,2,2023-09-21
TXN_9086709,1,1,3.0,0,1,2023-05-04
TXN_1646009,5,4,20.0,2,0,2023-10-11
TXN_8692653,4,2,6.0,1,2,2023-11-01
TXN_5021925,8,4,6.0,1,1,2023-05-07
TXN_1104849,0,4,16.0,3,2,2023-07-05
TXN_6358073,6,3,12.0,0,0,
TXN_7764154,5,2,10.0,2,2,2023-12-09
TXN_5410185,0,3,9.0,0,1,2023-02-22
TXN_5651348,5,3,15.0,1,2,2023-11-04
TXN_2178735,4,3,9.0,2,2,2023-07-24
TXN_4125165,2,5,10.0,1,0,2023-04-16
TXN_5014959,3,2,2.0,2,1,2023-11-28
TXN_8811565,4,5,15.0,2,0,2023-10-01
TXN_9868382,2,2,4.0,3,0,2023-06-02
TXN_2924611,4,3,9.0,1,0,2023-04-19
TXN_7063124,1,1,3.0,0,2,2023-04-10
TXN_2291079,2,1,2.0,1,0,2023-10-07
TXN_5348445,5,5,25.0,3,1,2023-11-15
TXN_8920751,8,2,3.0,0,0,2023-04-20
TXN_7215985,8,4,6.0,2,1,2023-08-07
TXN_7448296,3,1,1.0,2,1,2023-11-15
TXN_2625324,2,1,2.0,0,0,2023-09-02
TXN_3542902,7,1,4.0,0,1,2023-06-10
TXN_1494608,8,3,4.5,2,1,2023-05-07
TXN_7615147,6,4,16.0,1,1,2023-05-19
TXN_7225428,8,2,3.0,2,2,2023-03-07
TXN_3426892,5,4,20.0,2,0,2023-05-23
TXN_5892508,7,1,4.0,2,2,2023-03-21
TXN_5546684,2,1,2.0,2,1,2023-10-02
TXN_6846047,5,1,5.0,3,0,2023-04-02
TXN_5373527,6,2,8.0,0,0,2023-06-26
TXN_6402128,6,4,16.0,3,1,2023-11-09
TXN_5009706,6,2,8.0,3,1,2023-09-20
TXN_7223120,4,1,3.0,0,0,2023-03-13
TXN_1991104,4,2,6.0,3,2,2023-11-29
TXN_3380698,2,3,6.0,2,2,2023-12-15
TXN_9084554,0,4,16.0,2,1,2023-06-08
TXN_2996948,7,3,12.0,0,0,2023-06-25
TXN_1148945,2,1,2.0,0,0,2023-09-05
TXN_2078577,8,4,6.0,2,0,2023-01-31
TXN_4007285,6,5,20.0,3,0,2023-01-16
TXN_2336708,0,2,6.0,1,1,2023-06-16
TXN_1512118,5,4,20.0,1,1,2023-03-01
TXN_6077816,1,3,9.0,2,0,2023-09-26
TXN_5136936,1,3,9.0,1,0,2023-08-24
TXN_8623443,5,3,15.0,2,1,2023-09-04
TXN_5654490,8,4,6.0,2,0,2023-05-22
TXN_4033888,6,2,8.0,1,1,2023-02-04
TXN_4591512,8,2,3.0,0,0,2023-08-11
TXN_6886495,3,4,4.0,1,0,2023-08-07
TXN_9218683,1,2,6.0,3,1,
TXN_2153529,3,1,1.0,2,0,2023-09-11
TXN_7880148,1,3,9.0,2,2,2023-12-12
TXN_3688181,1,1,3.0,0,2,2023-08-23
TXN_2482129,4,1,3.0,1,0,2023-12-12
TXN_4187420,1,3,9.0,3,1,2023-01-31
TXN_4146452,7,1,4.0,0,2,2023-05-31
TXN_9553579,1,2,6.0,2,1,2023-10-03
TXN_3854285,5,3,15.0,1,2,2023-07-18
TXN_5614488,6,1,4.0,2,2,2023-07-22
TXN_6187083,1,5,15.0,0,1,2023-06-02
TXN_1521486,5,4,20.0,0,0,2023-01-28
